发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
菏泽牡丹区法院,06月02日16:01,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,17,22,27
江油发布,06月02日16:00,来自微博视频号, 【“老骥伏枥，志在千里！”#袁隆平把自己比作老了的千里马#】“千里马虽然老了，但是仍有驰骋千里的雄心壮志......”网友：再听袁爷爷的声音，依然泪流满面#悼念袁老的鲜花装满了32辆卡车#L央视频的微博视频​,0,0,0,1
山东高速交警高密大队,06月02日22:58,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。@央视国家记忆L央视国家记忆的微博视频​​​,0,0,0,1
各界新闻网官微,06月02日22:56,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频L央视国家记忆的微博视频  ,0,0,0,1
厦门火车站,06月02日22:54,来自微博视频号, #袁隆平事迹入选语文教材#【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,4,4,6
周至法院,06月02日22:50,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,1,2
城关区检察院,06月02日22:49,来自Android, 他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频2兰州​,0,0,0,0
周至法院,06月02日22:48,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,0,1,0
兰州西固检察,06月02日22:47,来自微博视频号, 【#袁隆平事迹入选语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,3
攀枝花日报,06月02日22:47,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。#三科统编教材编写幕后#@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,2
三亚日报,06月02日22:40,来自微博视频号, #三亚头条发布#【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,0,0,0
焦作市教育局,06月02日22:40,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,0,0,0
南国早报,06月02日22:40,来自微博视频号, 【纪录片回顾#袁隆平事迹入选高中语文教材#】他怀着“禾下乘凉梦”，半个世纪致力于水稻研究。在统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱。国之仁士、为国为民，致敬！L央视国家记忆的微博视频  ,0,4,2,13
芙蓉公安,06月02日22:38,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#L央视国家记忆的微博视频  ,0,1,2,6
温江发布,06月02日22:38,来自小布的Android, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#L央视国家记忆的微博视频  ,0,1,0,1
百万庄通讯社官微,06月02日22:35,来自iPhone客户端, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,0,0,0
宁波电台音乐广播,06月02日22:34,来自iPhone客户端, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。@央视国家记忆L央视国家记忆的微博视频​​​,0,0,0,0
新都资讯,06月02日22:34,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。#三科统编教材编写幕后#@央视国家记忆@微言教育@微博纪录片L央视国家记忆的微博视频  ,0,2,1,3
莲湖区法院,06月02日22:33,来自Android, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。敬请收看今天（6月2日）20:00，CCTV-4《国家记忆》之《统编教材以文化人》。下载央视频APP，点击央友圈，搜索并关注“国家记忆”抢先看！#三科统编教材编写幕后# #法姐分享#@央视国家记忆L央视国家记忆的微博视频  ,0,0,0,0
陇南生态环境,06月02日22:32,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。（央视国家记忆）L央视国家记忆的微博视频​​​  ,0,0,0,1
新浪海南,06月02日22:32,来自微博视频号, 【#袁隆平事迹入选语文教材#】统编高中语文教材中，编进了《喜看稻菽千重浪——记首届国家最高科技奖获得者袁隆平》一文，深度讲述了“杂交水稻之父”袁隆平科研背后的故事。脚下浸泥土，心中怀大爱，国之仁士为国为民的情怀，刻入学生心田，世世代代相传。#三科统编教材编写幕后# #袁隆平的海南缘#（央视国家记忆）L央视国家记忆的微博视频  ,0,0,0,5
共青团张家界,06月02日22:32,来自微博视频号, 伟人袁隆平曾经是个爱睡懒觉及格万岁的大学生，不知道袁老这可爱的一面会不会被写进去#袁隆平事迹入选语文教材#（金鹰纪实卫视）L共青团张家界的微博视频​,0,1,0,3
印象墨江,06月02日22:31,来自iPhone客户端, 【纪录片回顾#袁隆平事迹入选高中语文教材#】,0,0,0,0
